date,close,high,low,open,volume,daily_return,rsi,macd,macd_signal,macd_diff,stochastic_k,stochastic_d,bollinger_hband,bollinger_lband,bollinger_mavg,bollinger_width,atr,ema_20,ema_50,ema_200,ema_9,ichimoku_a,ichimoku_b,ichimoku_base,ichimoku_conversion,adx,volume_sma_20,volume_ratio,awesome_osc
2020-06-26,255.922,261.287,255.377,261.103,4479000,-0.023,46.021,2.192,3.789,-1.597,18.374,31.935,274.288,253.72,264.004,7.791,5.713,261.057,254.905,250.816,261.66,261.77,252.736,261.74,261.8,13.641,4500935.0,0.995,3.962
2020-06-29,259.656,259.675,255.033,257.048,3464600,0.015,50.176,1.85,3.401,-1.552,35.491,32.876,274.282,253.743,264.012,7.78,5.637,260.924,255.092,250.904,261.259,261.684,252.736,261.74,261.628,13.61,4479755.0,0.773,2.469
2020-06-30,263.119,264.53,259.146,259.276,5215700,0.013,53.733,1.836,3.088,-1.252,68.704,40.856,274.307,253.867,264.087,7.74,5.619,261.133,255.406,251.025,261.631,262.439,252.736,263.25,261.628,12.657,4523345.0,1.153,0.986
2020-07-01,264.92,265.978,263.602,263.992,3712600,0.007,55.512,1.948,2.86,-0.912,79.747,61.314,274.297,253.862,264.079,7.738,5.422,261.493,255.78,251.164,262.289,262.439,252.736,263.25,261.628,12.035,4430570.0,0.838,0.98
2020-07-02,266.257,269.265,265.672,268.067,3661100,0.005,56.838,2.121,2.712,-0.592,82.664,77.039,274.433,253.911,264.172,7.769,5.345,261.947,256.19,251.314,263.083,262.7,252.736,263.25,262.149,12.023,4422695.0,0.828,1.683
2020-07-06,270.388,270.685,269.125,269.84,3573800,0.016,60.734,2.561,2.682,-0.121,98.102,86.838,274.295,253.973,264.134,7.694,5.279,262.751,256.747,251.504,264.544,263.054,254.568,263.25,262.859,12.245,4300610.0,0.831,3.144
2020-07-07,267.584,270.778,267.26,268.912,3420300,-0.01,56.975,2.653,2.676,-0.023,79.714,86.827,272.949,254.632,263.79,6.944,5.153,263.211,257.172,251.664,265.152,263.078,254.568,263.25,262.906,12.043,4193640.0,0.816,4.922
2020-07-08,269.571,269.729,266.703,268.29,2434200,0.007,58.916,2.854,2.712,0.142,92.334,90.05,272.322,254.966,263.644,6.583,5.001,263.817,257.658,251.842,266.036,263.078,254.568,263.25,262.906,11.732,4081030.0,0.596,5.651
2020-07-09,268.197,270.425,264.957,270.165,3164600,-0.005,57.001,2.869,2.743,0.126,83.607,85.219,271.829,255.199,263.514,6.311,5.035,264.234,258.072,252.005,266.468,263.078,254.568,263.25,262.906,11.055,3959130.0,0.799,5.767
2020-07-10,270.889,271.084,266.749,268.03,2712400,0.01,59.76,3.063,2.807,0.255,98.785,91.576,272.28,256.317,264.299,6.04,4.985,264.868,258.574,252.193,267.352,263.154,254.568,263.25,263.058,10.566,3707340.0,0.732,5.529
2020-07-13,268.439,275.206,267.928,273.025,3657900,-0.009,56.224,2.984,2.843,0.142,66.455,82.949,272.477,257.137,264.807,5.793,5.149,265.208,258.961,252.354,267.569,265.368,254.878,263.56,267.176,10.929,3578625.0,1.022,5.225
2020-07-14,272.031,272.3,266.09,267.167,4053100,0.013,59.965,3.175,2.909,0.266,84.261,83.167,273.406,257.349,265.378,6.051,5.224,265.858,259.474,252.55,268.462,266.482,254.878,263.56,269.404,10.818,3559710.0,1.139,4.843
2020-07-15,274.445,275.485,272.328,274.965,6601400,0.009,62.296,3.481,3.023,0.458,94.915,81.877,274.765,256.863,265.814,6.735,5.098,266.676,260.061,252.768,269.658,266.96,255.018,263.7,270.221,11.309,3625030.0,1.821,5.421
2020-07-16,273.647,273.962,272.143,272.746,3082900,-0.003,61.031,3.618,3.142,0.475,91.013,90.063,275.822,256.721,266.271,7.173,4.898,267.34,260.594,252.976,270.456,266.96,255.018,263.7,270.221,11.717,3646035.0,0.846,6.066
2020-07-17,274.371,275.113,272.7,274.528,2246000,0.003,61.789,3.741,3.262,0.479,94.553,93.494,276.898,256.607,266.753,7.607,4.721,268.009,261.134,253.188,271.239,266.96,255.018,263.7,270.221,12.314,3620520.0,0.62,6.555
2020-07-20,276.654,277.276,273.489,274.166,2539900,0.008,64.158,3.977,3.405,0.572,96.569,94.045,278.297,256.555,267.426,8.13,4.654,268.833,261.743,253.422,272.322,267.856,255.914,264.595,271.116,13.265,3573540.0,0.711,6.825
2020-07-21,277.23,278.827,276.329,278.372,3305500,0.002,64.751,4.163,3.557,0.606,89.511,93.544,279.645,256.438,268.042,8.658,4.5,269.632,262.35,253.659,273.304,268.631,256.689,265.37,271.892,14.418,3612915.0,0.915,7.994
2020-07-22,278.808,279.022,276.747,276.849,4121100,0.006,66.394,4.387,3.723,0.664,98.478,94.853,281.145,256.206,268.676,9.282,4.341,270.506,262.995,253.909,274.405,269.792,256.786,267.028,272.556,15.523,3693790.0,1.116,8.397
2020-07-23,275.475,279.077,274.213,278.437,3487100,-0.012,60.032,4.246,3.827,0.419,74.49,87.493,281.509,257.458,269.483,8.925,4.378,270.979,263.485,254.124,274.619,269.819,256.814,267.055,272.583,15.739,3641530.0,0.958,8.747
2020-07-24,273.693,274.612,272.282,273.73,2851000,-0.006,56.893,3.946,3.851,0.095,61.87,78.279,281.718,258.412,270.065,8.63,4.294,271.238,263.885,254.318,274.434,269.819,256.814,267.055,272.583,15.373,3589210.0,0.794,8.585
2020-07-27,275.689,275.828,273.619,274.306,2253300,0.007,59.45,3.825,3.846,-0.021,76.006,70.788,280.963,261.143,271.053,7.312,4.145,271.662,264.348,254.531,274.685,271.332,256.814,267.055,275.61,15.31,3477925.0,0.648,8.402
2020-07-28,273.981,276.023,273.665,274.956,3135600,-0.006,56.368,3.55,3.787,-0.237,63.909,67.262,280.248,263.291,271.769,6.24,4.017,271.883,264.726,254.725,274.544,271.332,256.814,267.055,275.61,15.297,3461475.0,0.906,7.785
2020-07-29,277.295,277.815,274.696,274.788,2370800,0.012,60.633,3.558,3.741,-0.183,86.279,75.398,280.29,264.667,272.478,5.734,4.004,272.398,265.219,254.949,275.094,271.367,258.933,267.055,275.679,15.701,3319230.0,0.714,7.333
2020-07-30,276.283,276.701,272.625,274.547,2951700,-0.004,58.745,3.444,3.681,-0.238,78.486,76.225,280.202,265.891,273.046,5.241,4.052,272.768,265.653,255.161,275.332,271.367,263.45,267.055,275.679,15.397,3281185.0,0.9,6.501
2020-07-31,278.594,278.594,274.083,277.991,4460300,0.008,61.679,3.499,3.645,-0.146,96.281,87.015,280.491,266.836,273.663,4.99,4.084,273.323,266.16,255.395,275.984,271.367,263.45,267.055,275.679,15.569,3321145.0,1.343,6.539
2020-08-03,280.349,281.12,279.551,280.033,3767700,0.006,63.786,3.643,3.645,-0.002,91.411,88.726,281.401,266.921,274.161,5.281,3.973,273.992,266.716,255.643,276.857,272.389,265.007,268.076,276.701,16.277,3330840.0,1.131,6.969
2020-08-04,281.528,281.528,279.634,279.634,2129200,0.004,65.171,3.808,3.677,0.13,100.0,95.897,282.116,267.601,274.858,5.281,3.825,274.71,267.297,255.9,277.791,272.593,265.211,268.28,276.905,17.021,3266285.0,0.652,7.647
2020-08-05,283.283,283.515,282.503,282.781,2615100,0.006,67.184,4.033,3.748,0.285,97.935,96.449,283.251,267.837,275.544,5.594,3.693,275.526,267.924,256.173,278.89,274.614,266.204,271.33,277.898,18.117,3275330.0,0.798,8.482
2020-08-06,285.186,285.269,282.447,282.753,4088200,0.007,69.258,4.316,3.862,0.454,99.361,99.099,284.413,268.374,276.394,5.803,3.631,276.446,268.601,256.462,280.149,276.691,268.592,274.436,278.947,19.466,3321510.0,1.231,9.736
2020-08-07,285.334,285.557,283.441,284.285,3319600,0.001,69.42,4.5,3.99,0.511,98.32,98.539,285.61,268.622,277.116,6.13,3.523,277.293,269.257,256.749,281.186,277.174,268.736,275.257,279.091,20.773,3351870.0,0.99,10.795
2020-08-10,286.244,286.393,283.998,285.817,2118200,0.003,70.45,4.666,4.125,0.541,98.944,98.875,286.407,269.605,278.006,6.044,3.442,278.145,269.923,257.042,282.198,277.592,269.154,275.675,279.509,22.147,3274885.0,0.647,11.127
2020-08-11,283.932,287.896,283.208,287.339,3571200,-0.008,64.504,4.558,4.212,0.347,74.613,90.626,286.911,270.291,278.601,5.965,3.531,278.696,270.473,257.31,282.544,278.344,269.905,276.427,280.26,23.703,3250790.0,1.099,11.575
2020-08-12,287.822,288.537,286.114,286.161,2947400,0.014,69.212,4.732,4.316,0.416,95.601,89.719,288.259,270.28,279.27,6.438,3.608,279.565,271.153,257.614,283.6,279.028,270.226,276.747,281.31,25.265,3068090.0,0.961,11.67
2020-08-13,287.33,288.509,286.448,287.135,4074200,-0.002,67.984,4.775,4.408,0.368,92.415,87.543,289.207,270.701,279.954,6.61,3.498,280.305,271.788,257.909,284.346,280.395,270.226,276.747,284.044,26.715,3117655.0,1.307,11.576
2020-08-14,287.33,287.804,286.244,286.996,2097600,0.0,67.984,4.754,4.477,0.277,92.415,93.477,290.014,271.19,280.602,6.708,3.359,280.974,272.397,258.202,284.943,280.7,270.226,277.314,284.086,27.95,3110235.0,0.674,11.237
2020-08-17,288.259,288.593,287.869,288.194,2183400,0.003,69.182,4.758,4.533,0.225,97.908,94.246,290.972,271.392,281.182,6.963,3.209,281.668,273.019,258.501,285.606,281.431,270.254,277.342,285.52,29.268,3092410.0,0.706,10.936
2020-08-18,288.862,289.224,287.117,288.648,2415800,0.002,69.967,4.755,4.578,0.177,97.819,96.047,291.921,271.607,281.764,7.209,3.131,282.353,273.64,258.803,286.257,281.746,270.569,277.657,285.836,30.054,3047925.0,0.793,10.685
2020-08-19,287.637,289.902,287.145,289.224,2498300,-0.004,66.272,4.6,4.582,0.018,85.682,93.803,292.575,271.836,282.205,7.349,3.104,282.856,274.189,259.09,286.533,283.789,270.908,281.022,286.555,30.951,2966785.0,0.842,10.227
2020-08-20,288.546,288.964,285.947,286.031,2409300,0.003,67.638,4.5,4.566,-0.066,86.9,90.134,293.096,272.622,282.859,7.238,3.098,283.398,274.752,259.383,286.936,283.789,270.908,281.022,286.555,31.08,2912895.0,0.827,9.635
2020-08-21,289.577,289.735,287.943,288.231,2316200,0.004,69.163,4.451,4.543,-0.091,96.835,89.805,293.374,273.932,283.653,6.854,3.004,283.987,275.334,259.684,287.464,283.823,270.908,281.092,286.555,31.42,2886155.0,0.803,9.441
2020-08-24,292.52,292.585,290.914,291.833,2349600,0.01,73.065,4.598,4.554,0.044,99.359,94.364,294.227,274.763,284.495,6.842,3.005,284.799,276.008,260.01,288.475,285.85,272.25,282.434,289.266,32.44,2890970.0,0.813,9.476
2020-08-25,293.541,293.597,291.963,293.067,2890800,0.003,74.281,4.742,4.591,0.15,99.498,98.564,294.7,276.245,285.473,6.465,2.907,285.632,276.695,260.344,289.488,286.356,272.756,282.939,289.772,33.603,2878730.0,1.004,9.675
2020-08-26,296.539,296.725,293.587,294.051,2606000,0.01,77.494,5.039,4.681,0.358,98.624,99.16,296.056,276.814,286.435,6.718,2.927,286.671,277.473,260.704,290.898,287.92,274.32,284.504,291.336,35.254,2890490.0,0.902,10.194
2020-08-27,297.134,298.461,295.648,297.273,2295900,0.002,78.08,5.263,4.797,0.465,91.3,96.474,296.99,277.964,287.477,6.618,2.919,287.667,278.244,261.067,292.146,288.788,276.747,285.371,292.204,37.051,2857700.0,0.803,11.286
2020-08-28,299.064,299.185,297.022,298.127,3538700,0.006,79.905,5.532,4.944,0.587,99.243,96.389,298.369,278.633,288.501,6.841,2.865,288.753,279.061,261.445,293.529,289.15,277.109,285.734,292.566,38.823,2811620.0,1.259,12.359
2020-08-31,298.015,299.696,297.811,298.907,5068000,-0.004,76.191,5.596,5.074,0.521,87.774,92.772,299.337,279.431,289.384,6.879,2.795,289.635,279.804,261.809,294.426,289.491,277.364,286.16,292.822,40.544,2876635.0,1.762,12.89
2020-09-01,300.8,300.875,297.941,298.749,3008000,0.009,78.984,5.804,5.22,0.584,99.498,95.505,300.791,279.904,290.348,7.194,2.805,290.698,280.628,262.197,295.701,290.08,277.954,286.75,293.411,42.31,2920575.0,1.03,13.466
2020-09-02,305.182,306.046,301.506,302.583,5273100,0.015,82.469,6.251,5.426,0.824,95.701,94.324,303.203,279.682,291.443,8.07,2.979,292.077,281.59,262.624,297.597,293.165,280.54,289.336,296.994,44.522,3053475.0,1.727,14.286
2020-09-03,294.618,304.04,292.25,303.576,6892000,-0.035,57.651,5.687,5.479,0.208,43.141,79.447,303.386,280.443,291.914,7.86,3.69,292.319,282.101,262.943,297.001,293.908,280.54,289.336,298.48,42.766,3193665.0,2.158,13.791
2020-09-04,292.26,296.697,284.907,294.998,5133900,-0.008,53.762,4.992,5.381,-0.389,34.784,57.876,303.328,281.193,292.261,7.574,4.268,292.314,282.5,263.234,296.053,292.77,280.54,290.064,295.476,40.071,3284380.0,1.563,11.877
2020-09-08,284.23,288.333,283.933,287.182,4278300,-0.027,43.099,3.751,5.055,-1.305,1.343,26.423,303.478,280.842,292.16,7.748,4.558,291.544,282.568,263.443,293.689,293.894,280.54,292.798,294.99,37.764,3392385.0,1.261,9.102
2020-09-09,289.837,292.111,287.126,287.924,3339800,0.02,50.484,3.182,4.681,-1.498,26.699,20.942,303.193,281.718,292.455,7.343,4.796,291.381,282.853,263.706,292.918,293.915,280.54,292.84,294.99,35.34,3380815.0,0.988,6.799
2020-09-10,284.768,292.158,283.905,291.545,3589000,-0.017,44.821,2.296,4.204,-1.907,3.898,10.647,303.381,281.224,292.302,7.58,5.043,290.751,282.928,263.915,291.288,294.611,280.54,294.246,294.976,33.209,3412895.0,1.052,3.315
2020-09-11,284.982,287.405,282.373,286.439,3690100,0.001,45.101,1.593,3.682,-2.088,11.021,13.873,303.518,280.852,292.185,7.758,5.042,290.202,283.008,264.125,290.027,294.21,282.596,294.21,294.21,31.528,3393690.0,1.087,0.327
2020-09-14,288.685,290.338,287.423,287.859,3056100,0.013,49.844,1.319,3.209,-1.89,26.663,13.861,303.485,281.021,292.253,7.687,5.064,290.058,283.231,264.369,289.759,294.21,284.824,294.21,294.21,29.315,3441615.0,0.888,-0.474
2020-09-15,290.171,291.74,289.196,291.006,2570900,0.005,51.649,1.208,2.809,-1.601,32.94,23.542,303.475,281.222,292.348,7.612,4.921,290.068,283.503,264.626,289.841,294.21,285.501,294.21,294.21,27.477,3460990.0,0.743,-0.066
2020-09-16,289.001,292.594,288.751,291.322,2313400,-0.004,50.119,1.014,2.45,-1.436,27.998,29.201,303.473,281.237,292.355,7.606,4.844,289.967,283.719,264.869,289.673,293.708,285.501,294.21,293.206,25.952,3455870.0,0.669,-0.279
2020-09-17,286.476,288.036,284.035,284.517,2848300,-0.009,46.892,0.649,2.09,-1.44,17.332,26.09,303.525,281.07,292.297,7.682,4.853,289.634,283.827,265.084,289.034,291.872,285.501,294.21,289.535,24.684,3473370.0,0.82,-1.013
2020-09-18,283.143,287.302,280.869,287.265,3420800,-0.012,42.959,0.09,1.69,-1.6,9.032,18.121,303.847,280.207,292.027,8.095,4.965,289.016,283.8,265.263,287.856,290.094,285.501,293.458,286.732,24.091,3523945.0,0.971,-1.402
2020-09-21,280.071,280.126,275.559,278.938,4536800,-0.011,39.658,-0.594,1.233,-1.827,14.8,13.721,304.444,278.66,291.552,8.844,5.152,288.164,283.654,265.411,286.299,287.44,285.501,290.802,284.076,24.366,3634975.0,1.248,-3.536
2020-09-22,282.902,283.366,279.124,281.389,2741500,0.01,43.934,-0.897,0.807,-1.705,24.086,15.972,304.489,277.653,291.071,9.22,5.087,287.663,283.624,265.585,285.619,287.44,286.068,290.802,284.076,23.86,3654570.0,0.75,-5.4
2020-09-23,276.348,283.654,275.875,283.403,2755800,-0.023,37.338,-1.648,0.316,-1.964,2.77,13.885,305.018,275.405,290.211,10.204,5.28,286.585,283.339,265.692,283.765,287.44,286.068,290.802,284.076,23.878,3647820.0,0.755,-7.486
2020-09-24,277.109,279.857,273.897,275.076,3130700,0.003,38.492,-2.156,-0.178,-1.978,14.088,13.648,304.789,273.691,289.24,10.752,5.328,285.683,283.095,265.805,282.434,286.608,286.068,289.972,283.246,24.174,3674055.0,0.852,-9.113
2020-09-25,281.547,282.252,275.457,276.255,2683800,0.016,44.873,-2.176,-0.578,-1.598,40.916,19.258,303.911,273.01,288.46,10.712,5.433,285.289,283.034,265.962,282.256,286.608,289.094,289.972,283.246,23.874,3693450.0,0.727,-9.993
2020-09-28,286.263,286.875,284.471,285.39,2437900,0.017,50.722,-1.79,-0.82,-0.97,66.139,40.381,302.502,273.138,287.82,10.202,5.426,285.382,283.161,266.164,283.058,286.608,289.094,289.972,283.246,22.606,3638410.0,0.67,-8.441
2020-09-29,284.63,286.691,284.024,286.066,2303900,-0.006,48.792,-1.598,-0.976,-0.622,57.405,54.82,301.116,273.186,287.151,9.727,5.229,285.31,283.218,266.348,283.372,285.469,289.164,289.972,280.966,21.508,3500205.0,0.658,-7.612
2020-09-30,286.821,289.711,285.143,285.32,4304500,0.008,51.461,-1.255,-1.032,-0.223,69.123,64.222,298.935,273.969,286.452,8.716,5.218,285.454,283.359,266.552,284.062,285.888,289.164,289.972,281.804,20.064,3565030.0,1.207,-6.083
2020-10-01,288.639,290.047,286.924,289.161,3005700,0.006,53.622,-0.826,-0.991,0.164,78.847,68.458,294.784,276.466,285.625,6.413,5.076,285.757,283.567,266.771,284.977,285.972,289.164,289.972,281.972,18.79,3451660.0,0.871,-3.791
2020-10-02,285.954,287.688,283.614,284.089,3125100,-0.009,50.077,-0.695,-0.932,0.236,64.486,70.819,293.376,277.008,285.192,5.74,5.072,285.776,283.66,266.962,285.173,285.972,289.164,289.972,281.972,17.954,3263315.0,0.958,-2.391
2020-10-05,290.951,291.147,287.791,287.791,2364500,0.017,55.918,-0.186,-0.782,0.596,91.212,78.182,293.102,277.151,285.126,5.594,5.081,286.269,283.946,267.201,286.328,286.247,289.164,289.972,282.522,16.876,3124845.0,0.757,-1.668
2020-10-06,286.886,293.04,286.383,291.11,3389800,-0.014,50.719,-0.109,-0.648,0.539,67.852,74.517,293.259,277.259,285.259,5.609,5.193,286.328,284.061,267.397,286.44,286.72,289.164,289.972,283.468,16.236,3080420.0,1.1,-0.843
2020-10-07,291.809,292.564,289.571,289.581,1707800,0.017,56.048,0.345,-0.449,0.794,93.569,84.211,293.625,277.091,285.358,5.794,5.228,286.85,284.365,267.64,287.514,287.11,289.336,289.972,284.249,15.641,2998820.0,0.569,-0.19
2020-10-08,294.391,294.466,292.788,293.636,1731700,0.009,58.579,0.903,-0.179,1.082,99.635,87.019,294.986,276.692,285.839,6.4,5.044,287.568,284.758,267.906,288.889,289.506,289.336,289.972,289.04,15.464,2905955.0,0.596,0.657
2020-10-09,297.011,297.496,295.398,295.976,2794100,0.009,61.03,1.538,0.165,1.374,97.945,97.05,296.786,276.094,286.44,7.224,4.906,288.467,285.239,268.195,290.514,289.762,289.336,288.968,290.555,15.853,2861155.0,0.977,2.593
2020-10-12,301.803,303.202,298.95,299.398,2194300,0.016,65.099,2.401,0.612,1.789,95.226,97.602,299.405,274.787,287.096,8.575,4.998,289.737,285.888,268.53,292.771,290.979,289.336,288.549,293.408,17.079,2818065.0,0.779,4.64
2020-10-13,299.873,301.812,298.997,301.728,2229700,-0.006,62.278,2.896,1.069,1.827,88.64,93.937,301.047,274.116,287.581,9.365,4.842,290.703,286.437,268.842,294.192,290.979,289.972,288.549,293.408,18.218,2801005.0,0.796,6.554
2020-10-14,297.999,301.411,297.337,300.405,1902100,-0.006,59.579,3.101,1.475,1.626,81.247,88.371,302.238,273.825,288.031,9.864,4.787,291.398,286.89,269.132,294.953,290.979,289.972,288.549,293.408,18.809,2780440.0,0.684,8.091
2020-10-15,297.645,298.055,293.888,294.335,2481700,-0.001,59.059,3.198,1.82,1.378,71.631,80.506,303.374,273.805,288.59,10.246,4.743,291.993,287.312,269.416,295.492,291.671,289.972,288.549,294.792,18.462,2762110.0,0.898,8.592
2020-10-16,297.393,300.395,297.309,298.941,1669600,-0.001,58.666,3.218,2.099,1.118,70.344,74.407,304.339,274.265,289.302,10.395,4.624,292.507,287.707,269.694,295.872,291.671,289.972,288.549,294.792,18.555,2674550.0,0.624,9.051
2020-10-19,292.9,299.165,292.116,298.615,2229600,-0.015,52.019,2.838,2.247,0.591,47.407,63.127,304.435,275.452,289.944,9.996,4.797,292.544,287.911,269.925,295.277,292.468,289.972,288.549,296.386,17.453,2559190.0,0.871,8.055
2020-10-20,294.056,297.095,293.468,294.121,3066600,0.004,53.479,2.6,2.318,0.282,53.308,57.02,304.722,276.281,290.501,9.791,4.754,292.688,288.152,270.165,295.033,293.104,289.972,288.549,297.659,16.43,2575445.0,1.191,7.152
2020-10-21,293.524,296.023,293.291,294.056,2607700,-0.002,52.684,2.342,2.322,0.019,50.592,50.436,304.051,278.67,291.36,8.711,4.61,292.768,288.363,270.397,294.731,293.104,289.972,288.549,297.659,15.44,2568040.0,1.015,6.477
2020-10-22,295.137,295.687,291.8,293.729,2362400,0.005,54.874,2.241,2.306,-0.065,52.048,51.983,303.217,281.306,292.262,7.497,4.558,292.994,288.628,270.644,294.812,293.025,289.972,288.549,297.501,14.5,2529625.0,0.934,6.161
2020-10-23,296.144,296.321,293.897,296.321,1429300,0.003,56.236,2.218,2.289,-0.071,58.036,53.559,302.888,283.094,292.991,6.756,4.406,293.294,288.923,270.897,295.079,292.678,289.972,288.549,296.806,13.472,2466900.0,0.579,5.286
2020-10-26,290.69,293.748,287.483,293.03,3335800,-0.018,47.819,1.739,2.179,-0.44,20.402,43.495,302.687,283.739,293.213,6.462,4.71,293.046,288.992,271.094,294.201,291.498,289.972,288.549,294.447,13.854,2511795.0,1.328,4.149
2020-10-27,289.73,291.315,289.534,291.044,2196100,-0.003,46.5,1.267,1.996,-0.729,14.295,30.911,302.254,284.682,293.468,5.988,4.501,292.73,289.021,271.28,293.307,291.244,289.972,288.549,293.939,14.208,2506405.0,0.876,3.154
2020-10-28,279.754,285.04,279.335,284.472,5650500,-0.034,35.531,0.087,1.614,-1.527,1.756,12.151,303.384,282.845,293.114,7.007,4.922,291.494,288.658,271.364,290.596,289.207,289.972,288.549,289.865,16.026,2573705.0,2.195,0.832
2020-10-29,282.7,285.516,278.468,279.987,5365200,0.011,40.03,-0.603,1.171,-1.774,17.11,11.053,303.899,281.736,292.818,7.569,5.074,290.657,288.424,271.477,289.017,288.683,289.972,288.549,288.816,17.813,2691680.0,1.993,-1.433
2020-10-30,279.521,282.355,276.305,281.143,5892100,-0.011,37.027,-1.391,0.658,-2.049,12.608,10.491,304.675,280.317,292.496,8.328,5.168,289.596,288.075,271.557,287.118,288.015,289.972,289.33,286.7,19.717,2830030.0,2.082,-4.308
2020-11-02,282.775,284.639,280.276,282.831,4080400,0.012,41.837,-1.733,0.18,-1.913,25.771,18.496,304.974,279.2,292.087,8.824,5.164,288.946,287.867,271.668,286.249,288.033,289.972,289.754,286.313,20.846,2915825.0,1.399,-5.704
2020-11-03,287.763,289.702,285.367,285.814,3378300,0.018,48.349,-1.583,-0.172,-1.41,47.563,28.647,304.953,279.309,292.131,8.778,5.29,288.834,287.863,271.829,286.552,288.033,289.972,289.754,286.313,20.646,2915250.0,1.159,-6.19
2020-11-04,294.242,298.009,290.877,291.986,5750200,0.023,55.343,-0.93,-0.324,-0.606,74.458,49.264,305.106,279.399,292.253,8.796,5.644,289.349,288.113,272.052,288.09,288.455,289.972,289.754,287.157,19.446,3117370.0,1.845,-3.986
